episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
4079,tests/train_files/train_shallow_few_dominated_no_medium_v02.simpl,4,0.0000,0.541,0
4080,tests/train_files/train_shallow_few_dominated_no_medium_v03.simpl,4,590.9091,0.541,2
4081,tests/train_files/train_shallow_few_light_has_large_v01.simpl,4,2388.8892,0.541,41
4082,tests/train_files/train_shallow_few_light_has_large_v02.simpl,4,2435.2939,0.541,39
4083,tests/train_files/train_shallow_few_light_has_large_v03.simpl,4,1976.1904,0.541,39
4084,tests/train_files/train_shallow_few_light_has_medium_v01.simpl,4,857.1428,0.541,6
4085,tests/train_files/train_shallow_few_light_has_medium_v02.simpl,4,1300.0000,0.541,4
4086,tests/train_files/train_shallow_few_light_has_medium_v03.simpl,4,772.7272,0.540,4
4087,tests/train_files/train_shallow_few_light_no_large_v01.simpl,4,2367.6470,0.540,37
4088,tests/train_files/train_shallow_few_light_no_large_v02.simpl,4,1944.4446,0.540,35
4089,tests/train_files/train_shallow_few_light_no_large_v03.simpl,4,1964.2858,0.540,37
4090,tests/train_files/train_shallow_few_light_no_medium_v01.simpl,4,1111.1111,0.540,2
4091,tests/train_files/train_shallow_few_light_no_medium_v02.simpl,4,0.0000,0.540,0
4092,tests/train_files/train_shallow_few_light_no_medium_v03.simpl,4,611.1111,0.540,2
4093,tests/train_files/train_shallow_few_none_has_large_v01.simpl,4,2500.0002,0.540,43
4094,tests/train_files/train_shallow_few_none_has_large_v02.simpl,4,2552.9412,0.540,41
4095,tests/train_files/train_shallow_few_none_has_large_v03.simpl,4,2071.4287,0.539,41
4096,tests/train_files/train_shallow_few_none_has_medium_v01.simpl,4,750.0000,0.539,6
4097,tests/train_files/train_shallow_few_none_has_medium_v02.simpl,4,800.0000,0.539,4
4098,tests/train_files/train_shallow_few_none_has_medium_v03.simpl,4,772.7272,0.539,4
4099,tests/train_files/train_shallow_few_none_no_large_v01.simpl,4,2361.1111,0.539,39
4100,tests/train_files/train_shallow_few_none_no_large_v02.simpl,4,1761.9048,0.539,37
4101,tests/train_files/train_shallow_few_none_no_large_v03.simpl,4,2150.0000,0.539,39
4102,tests/train_files/train_shallow_few_none_no_medium_v01.simpl,4,1111.1111,0.539,2
4103,tests/train_files/train_shallow_few_none_no_medium_v02.simpl,4,0.0000,0.539,0
4104,tests/train_files/train_shallow_few_none_no_medium_v03.simpl,4,611.1111,0.538,2
4105,tests/train_files/train_shallow_many_dominated_has_large_v01.simpl,4,2850.0000,0.538,32
4106,tests/train_files/train_shallow_many_dominated_has_large_v02.simpl,4,2361.1111,0.538,29
4107,tests/train_files/train_shallow_many_dominated_has_large_v03.simpl,4,2683.3335,0.538,30
4108,tests/train_files/train_shallow_many_dominated_has_medium_v01.simpl,4,2480.7690,0.538,11
4109,tests/train_files/train_shallow_many_dominated_has_medium_v02.simpl,4,1861.1111,0.538,8
4110,tests/train_files/train_shallow_many_dominated_has_medium_v03.simpl,4,2142.8569,0.538,9
4111,tests/train_files/train_shallow_many_dominated_no_large_v01.simpl,4,2794.1177,0.538,31
4112,tests/train_files/train_shallow_many_dominated_no_large_v02.simpl,4,2271.9297,0.538,28
4113,tests/train_files/train_shallow_many_dominated_no_large_v03.simpl,4,2766.6667,0.537,29
4114,tests/train_files/train_shallow_many_dominated_no_medium_v01.simpl,4,2333.3333,0.537,10
4115,tests/train_files/train_shallow_many_dominated_no_medium_v02.simpl,4,1749.9999,0.537,7
4116,tests/train_files/train_shallow_many_dominated_no_medium_v03.simpl,4,1999.9999,0.537,8
4117,tests/train_files/train_shallow_many_light_has_large_v01.simpl,4,3266.6667,0.537,38
4118,tests/train_files/train_shallow_many_light_has_large_v02.simpl,4,2650.0000,0.537,35
4119,tests/train_files/train_shallow_many_light_has_large_v03.simpl,4,2660.8696,0.537,36
4120,tests/train_files/train_shallow_many_light_has_medium_v01.simpl,4,3083.3333,0.537,11
4121,tests/train_files/train_shallow_many_light_has_medium_v02.simpl,4,2320.5127,0.537,8
4122,tests/train_files/train_shallow_many_light_has_medium_v03.simpl,4,1853.8462,0.536,9
4123,tests/train_files/train_shallow_many_light_no_large_v01.simpl,4,3273.6841,0.536,37
4124,tests/train_files/train_shallow_many_light_no_large_v02.simpl,4,2750.0000,0.536,34
4125,tests/train_files/train_shallow_many_light_no_large_v03.simpl,4,2773.9131,0.536,35
4126,tests/train_files/train_shallow_many_light_no_medium_v01.simpl,4,3083.3333,0.536,10
4127,tests/train_files/train_shallow_many_light_no_medium_v02.simpl,4,2333.3333,0.536,7
4128,tests/train_files/train_shallow_many_light_no_medium_v03.simpl,4,2666.6667,0.536,8
4129,tests/train_files/train_shallow_many_none_has_large_v01.simpl,4,3123.8096,0.536,40
4130,tests/train_files/train_shallow_many_none_has_large_v02.simpl,4,2922.2222,0.535,37
4131,tests/train_files/train_shallow_many_none_has_large_v03.simpl,4,2747.8262,0.535,38
4132,tests/train_files/train_shallow_many_none_has_medium_v01.simpl,4,3583.3333,0.535,11
4133,tests/train_files/train_shallow_many_none_has_medium_v02.simpl,4,2820.5127,0.535,8
4134,tests/train_files/train_shallow_many_none_has_medium_v03.simpl,4,2666.6665,0.535,9
4135,tests/train_files/train_shallow_many_none_no_large_v01.simpl,4,3300.0000,0.535,39
4136,tests/train_files/train_shallow_many_none_no_large_v02.simpl,4,3011.1113,0.535,36
4137,tests/train_files/train_shallow_many_none_no_large_v03.simpl,4,3126.3159,0.535,37
4138,tests/train_files/train_shallow_many_none_no_medium_v01.simpl,4,3090.9092,0.535,10
4139,tests/train_files/train_shallow_many_none_no_medium_v02.simpl,4,2333.3333,0.534,7
4140,tests/train_files/train_shallow_many_none_no_medium_v03.simpl,4,2666.6667,0.534,8
4141,tests/train_files/train_shallow_none_dominated_no_large_v01.simpl,4,2470.5881,0.534,42
4142,tests/train_files/train_shallow_none_dominated_no_large_v02.simpl,4,2624.9998,0.534,42
4143,tests/train_files/train_shallow_none_dominated_no_large_v03.simpl,4,2210.5264,0.534,42
4144,tests/train_files/train_shallow_none_dominated_no_medium_v01.simpl,4,111.1111,0.534,1
4145,tests/train_files/train_shallow_none_dominated_no_medium_v02.simpl,4,125.0000,0.534,1
4146,tests/train_files/train_shallow_none_dominated_no_medium_v03.simpl,4,142.8571,0.534,1
4147,tests/train_files/train_shallow_none_none_no_large_v01.simpl,4,2100.0000,0.534,42
4148,tests/train_files/train_shallow_none_none_no_large_v02.simpl,4,2333.3335,0.533,42
4149,tests/train_files/train_shallow_none_none_no_large_v03.simpl,4,2100.0000,0.533,42
4150,tests/train_files/train_shallow_none_none_no_medium_v01.simpl,4,125.0000,0.533,1
4151,tests/train_files/train_shallow_none_none_no_medium_v02.simpl,4,125.0000,0.533,1
4152,tests/train_files/train_shallow_none_none_no_medium_v03.simpl,4,125.0000,0.533,1
4153,tests/train_files/train_shallow_none_none_no_tiny_v01.simpl,4,0.0000,0.533,0
4154,tests/train_files/train_shallow_none_none_no_tiny_v02.simpl,4,0.0000,0.533,0
4155,tests/train_files/train_shallow_none_none_no_tiny_v03.simpl,4,0.0000,0.533,0
4156,tests/train_files/train_deep_few_dominated_has_large_v01.simpl,4,1551.9481,0.533,32
4157,tests/train_files/train_deep_few_dominated_has_large_v02.simpl,4,1650.0000,0.532,30
4158,tests/train_files/train_deep_few_dominated_has_large_v03.simpl,4,1580.9524,0.532,30
4159,tests/train_files/train_deep_few_dominated_has_medium_v01.simpl,4,812.5000,0.532,6
4160,tests/train_files/train_deep_few_dominated_has_medium_v02.simpl,4,700.0000,0.532,4
4161,tests/train_files/train_deep_few_dominated_has_medium_v03.simpl,4,650.0000,0.532,4
4162,tests/train_files/train_deep_few_dominated_no_large_v01.simpl,4,1477.2727,0.532,28
4163,tests/train_files/train_deep_few_dominated_no_large_v02.simpl,4,1181.8182,0.532,26
4164,tests/train_files/train_deep_few_dominated_no_large_v03.simpl,4,1330.0000,0.532,28
